sample_name	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Micrococcus	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium	k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__	k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Adlercreutzia	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__AF12	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__S24-7;g__	k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__Chlamydiaceae;g__Chlamydia	k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__YS2;f__;g__	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Geobacillus	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae;g__Listeria	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus	k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__Gemellaceae;g__Gemella	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Aerococcus	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	k__Bacteria;p__Firmicutes;c__Clostridia;o__;f__;g__	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Candidatus Arthromitus	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Oxobacter	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Dehalobacteriaceae;g__Dehalobacterium	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Anaerofustis	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;__	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Hespellia	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Pseudobutyrivibrio	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus]	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Desulfotomaculum	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__[Clostridium]	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae];__	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae];g__	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Sporanaerobacter	k__Bacteria;p__Firmicutes;c__Clostridia;o__Natranaerobiales;f__Anaerobrancaceae;__	k__Bacteria;p__Firmicutes;c__Clostridia;o__SHA-98;f__;g__	k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__	k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Allobaculum	k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium	k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Coprobacillus	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Cetobacterium	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__;g__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae;g__Magnetospirillum	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Blastomonas	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingobium	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Achromobacter	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Acidovorax	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Limnohabitans	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Dechloromonas	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Zoogloea	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__OM60;g__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Klebsiella	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Endozoicimonaceae;g__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__Thiothrix	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio	k__Bacteria;p__TM7;c__TM7-3;o__CW040;f__F16;g__	k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales;f__Anaeroplasmataceae;g__Anaeroplasma	k__Bacteria;p__Tenericutes;c__Mollicutes;o__RF39;f__;g__	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Akkermansia	k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus	k__Bacteria;p__[Thermi];c__Deinococci;o__Thermales;f__Thermaceae;g__Thermus
10781.Cage1.female.WT3	0	3	0	2	0	0	163	0	4908	0	0	199	0	0	0	0	0	0	0	36	0	0	0	395	0	0	0	0	0	0	0	129	5	0	23	7	0	0	0	46	0	0	0	0	70	0	0	44	2	0	0	9	0	0	0	0	23	7	1	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	203	0	0
10781.Cage1.female.WT4	0	10	0	6	3	0	205	0	4605	0	0	278	0	0	0	0	0	0	0	107	0	0	0	306	0	0	0	1	3	0	0	106	1	0	9	2	0	0	0	13	0	0	0	0	65	0	0	35	4	0	0	4	0	0	1	0	44	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	479	0	0
10781.Cage44.female.Qa12	0	0	0	3	0	0	92	0	5111	0	0	86	0	0	0	0	0	0	0	38	0	0	0	410	0	0	6	0	2	0	0	121	0	6	21	33	0	0	0	35	0	3	0	0	87	0	0	97	16	0	3	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	12	6	0	0	0
10781.Cage59.female.WT23	0	0	0	6	0	0	557	0	3407	0	0	279	0	0	0	0	0	0	0	30	0	0	0	852	0	0	0	0	2	0	0	448	0	7	72	8	0	0	0	89	0	0	0	0	54	0	0	22	21	0	0	6	1	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	24	384	0	0
10781.Cage9.female.Qa2	0	0	0	5	53	473	5	0	5190	6	0	8	0	0	0	0	0	0	0	77	0	0	0	165	0	45	0	0	0	0	0	162	0	29	14	7	0	0	0	4	0	0	0	0	13	0	0	14	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0
10781.Cage6.male.WT11	0	51	0	9	0	0	32	0	5648	0	0	55	0	0	0	0	0	0	0	66	0	0	0	81	0	33	0	0	0	1	0	33	0	0	5	0	0	0	0	16	0	0	0	0	47	0	0	9	2	0	1	2	0	0	0	0	125	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	23	55	0	0
10781.Cage11.male.Qa8	0	0	0	0	93	219	71	0	3696	0	3	0	0	0	0	0	0	0	0	7	0	0	0	854	1	0	6	0	10	0	0	765	0	31	34	31	0	7	5	16	0	0	0	0	195	0	0	164	18	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	8	11	0	0	0
10781.Cage49.female.Qa18	0	0	0	8	161	972	30	0	4496	0	0	110	0	0	0	0	0	0	0	126	0	0	1	149	0	0	0	0	2	0	0	61	0	0	8	4	0	0	0	11	0	0	0	0	22	0	0	11	5	0	1	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	3	4	2	15	0	0
10781.Cage3.male.WT6	0	8	0	2	0	0	218	0	4258	0	0	56	0	0	0	0	0	0	0	10	0	0	0	614	0	27	0	0	7	0	0	540	0	0	97	3	0	0	0	28	0	0	0	0	152	0	0	161	20	0	0	4	0	0	0	0	24	0	0	0	0	0	4	0	0	0	0	8	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	2	50	1	0	0
10781.Cage58.female.WT19	0	1	0	0	0	0	311	0	3941	0	0	123	0	0	0	0	0	0	0	12	0	0	0	397	0	43	0	0	1	0	0	95	0	0	17	0	0	0	0	18	0	0	15	0	32	0	0	27	10	0	0	3	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	1180	0	0
10781.Cage3.male.WT10	0	12	0	3	0	0	62	0	5401	0	0	99	0	0	0	0	0	0	0	32	0	0	0	210	0	42	0	0	2	0	0	64	6	0	15	0	0	0	0	4	0	0	0	0	71	0	0	46	23	0	0	1	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	19	0	0
10781.Cage51.female.Qa24	0	0	0	0	0	0	20	0	5924	0	0	33	0	0	0	0	0	0	0	159	0	0	0	38	0	42	0	0	0	0	0	13	0	0	1	1	0	0	0	3	0	0	0	0	14	0	0	20	2	0	2	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0
10781.Cage24.male.Qa16	0	30	0	2	130	256	35	0	5138	0	4	76	0	0	0	0	0	0	0	63	0	0	0	232	0	21	0	0	1	0	0	139	0	11	16	6	0	3	0	17	0	0	0	0	51	0	0	29	6	0	0	2	0	0	0	0	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	3	3	4	0	0	0
10781.Cage17.female.WT13	0	4	0	1	0	0	231	0	4298	0	0	126	0	0	0	0	0	0	0	34	0	0	0	567	0	0	0	0	3	0	0	537	0	59	71	2	0	0	0	33	0	0	0	0	84	0	0	74	81	0	1	3	0	0	0	7	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	63	0	0
10781.Cage45.male.Qa21	5	7	0	0	134	302	65	0	4822	0	2	106	4	0	0	0	0	0	0	84	0	4	0	180	0	78	0	0	0	0	0	96	0	8	11	1	1	0	0	13	0	0	0	1	67	0	0	22	9	5	0	1	0	0	0	7	15	2	0	0	0	0	19	0	0	13	4	61	0	6	26	1	0	0	2	0	10	0	0	0	0	0	0	36	0	0	0	7	15	48	0	0
10781.Cage54.female.Qa28	0	0	0	1	121	682	23	15	5199	0	0	32	0	0	0	0	0	0	0	22	0	0	0	54	0	10	0	0	0	0	0	27	0	0	1	23	0	0	0	2	0	0	0	0	14	0	0	4	4	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	7	0	0	2	0	3	0	2	0	15	0	0	0	0	0	0	7	0	0	0	5	5	18	0	0
10781.Cage15.male.WT21	0	14	0	4	0	0	271	0	3871	0	0	77	3	0	0	2	0	0	0	11	0	0	0	823	0	0	0	0	8	0	4	400	0	0	146	3	10	0	0	98	0	0	0	0	88	0	0	57	39	0	0	10	1	0	0	2	313	2	0	0	0	0	2	0	0	1	0	17	0	0	9	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	3	8	0	0
10781.Cage48.male.Qa30	0	0	2	6	84	181	37	0	5101	0	0	12	0	0	0	0	0	0	0	9	0	0	0	393	0	0	1	0	7	0	0	180	0	4	16	6	3	1	0	18	0	0	0	0	48	0	0	49	4	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	1	27	0	0
10781.Cage3.male.WT8	0	7	0	0	0	0	175	0	4847	0	0	103	0	0	0	0	0	0	0	4	0	0	0	497	0	25	0	0	1	0	0	169	1	3	16	6	0	0	0	42	0	0	0	0	82	0	0	148	22	0	0	3	0	0	0	1	39	1	0	0	0	0	0	0	0	1	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	56	29	0	0
10781.Cage49.female.Qa16	0	0	0	5	95	179	15	0	4987	0	0	79	0	0	0	0	0	0	0	88	0	0	0	319	0	0	0	0	4	0	0	323	0	8	14	2	0	1	0	18	0	0	0	0	34	0	0	40	9	0	0	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	68	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0
10781.Cage60.male.WT33	0	0	0	0	0	0	0	0	4302	0	0	47	0	0	0	0	0	0	0	76	0	0	0	681	0	0	0	0	8	0	0	384	9	12	24	16	0	0	0	91	0	0	0	0	254	0	0	123	156	0	0	13	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	82	0	0	0
10781.Cage50.female.Qa22	0	0	0	4	83	78	0	0	5567	0	0	4	0	1	0	0	0	0	0	271	0	0	0	74	0	0	0	0	1	0	0	90	0	1	3	5	0	0	0	9	0	0	0	0	10	0	0	5	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
10781.Cage11.male.Qa6	0	0	0	0	329	845	79	0	4357	0	3	0	0	0	0	0	0	0	0	14	0	0	0	257	0	0	15	0	4	0	0	197	0	20	14	18	0	1	0	13	0	0	0	0	41	0	0	36	7	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	12	28	0	0	0
10781.Cage22.female.Qa5	0	0	0	2	0	0	22	0	4891	0	0	171	0	0	0	0	0	0	0	157	0	1	0	356	0	54	0	0	7	0	0	153	0	8	2	14	0	0	0	41	0	0	0	0	48	0	0	26	0	0	0	1	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0
10781.Cage9.female.Qa3	0	2	0	0	113	422	150	0	4231	0	0	0	2	0	0	2	0	0	0	29	0	0	0	418	0	1	0	0	3	0	0	500	0	28	44	4	0	0	0	15	0	0	0	0	90	0	0	77	21	0	0	0	0	0	0	0	0	2	0	0	0	1	7	0	0	3	0	30	0	0	9	1	0	1	10	0	52	0	0	0	0	0	0	29	1	2	0	0	0	0	0	0
10781.Cage48.male.Qa27	0	0	1	7	123	149	45	0	5063	0	0	0	0	0	0	0	0	0	0	39	0	0	0	346	0	0	2	0	4	0	0	213	0	4	3	2	0	0	0	13	0	0	0	0	17	0	0	25	0	0	0	5	0	0	0	0	1	0	1	0	0	0	0	0	2	0	2	9	2	0	2	2	0	0	0	0	161	0	0	0	0	0	0	2	0	0	3	3	11	38	0	0
10781.Cage59.female.WT22	0	0	0	0	0	0	327	0	3960	0	0	363	0	0	0	0	0	0	0	23	0	0	0	196	0	0	0	0	0	0	0	306	0	0	33	1	0	0	0	43	0	0	0	0	12	0	0	7	10	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	11	1003	0	0
10781.Cage44.female.Qa13	0	0	0	4	0	0	18	0	5449	0	0	129	0	0	0	0	0	0	0	351	0	0	0	115	0	0	34	0	1	0	0	50	0	1	8	2	0	0	0	13	0	0	0	0	25	0	0	16	0	0	0	5	0	0	0	0	0	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0
10781.Cage10.male.Qa1	0	0	0	4	60	135	20	0	5594	0	0	0	0	0	2	0	0	2	0	2	0	0	0	201	0	0	7	0	3	0	0	91	0	11	11	3	0	0	0	4	0	0	0	0	33	0	0	17	2	0	0	2	0	0	0	1	0	0	0	0	0	0	1	1	0	5	0	17	0	0	13	0	0	0	0	0	29	0	0	0	0	0	0	11	1	0	2	6	0	9	0	0
10781.Cage1.female.WT5	0	10	0	2	0	0	121	0	5058	0	0	262	0	0	0	0	0	0	0	137	0	1	0	122	0	0	0	0	1	0	0	59	0	0	14	0	0	0	0	13	0	0	0	0	62	0	0	21	1	0	0	2	0	0	0	2	60	14	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	334	0	0
10781.Cage1.female.WT2	0	0	0	0	0	0	350	0	4851	0	0	222	0	0	0	0	0	0	0	10	0	0	0	227	0	0	0	0	0	0	0	149	4	7	22	3	0	0	0	45	0	0	0	0	71	0	0	40	15	0	0	4	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	0	0
10781.Cage57.female.WT17	0	3	0	0	0	0	304	0	4091	0	0	82	0	0	0	0	0	3	0	16	0	0	0	1220	0	5	0	0	2	0	0	170	3	0	48	1	0	0	0	75	0	0	0	0	94	0	0	26	27	0	0	1	0	0	0	0	3	4	0	0	0	0	1	0	0	2	0	6	0	0	9	0	3	0	3	0	0	0	0	0	0	0	0	3	0	0	0	58	5	31	0	1
10781.Cage52.male.Qa32	0	0	0	14	115	133	10	0	5193	0	0	0	0	0	0	0	0	0	0	286	0	0	0	81	0	0	0	0	1	3	0	253	0	34	9	7	0	6	1	12	0	0	0	0	26	0	0	19	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0
10781.Cage9.female.Qa4	0	0	0	0	178	344	15	0	4647	0	8	24	0	0	0	0	0	0	0	28	0	0	3	390	0	72	0	0	4	0	0	323	0	29	13	1	0	0	0	21	0	1	0	0	79	0	0	56	28	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	18	4	6	0	0
10781.Cage43.male.Qa18	0	0	0	5	0	0	57	0	4410	0	8	0	4	0	4	0	0	0	0	85	0	0	0	851	0	1	0	0	6	0	0	289	0	57	54	6	0	6	0	22	0	0	0	0	112	0	0	55	42	0	0	7	1	0	0	2	0	0	3	0	0	0	11	0	2	10	0	65	0	0	25	3	4	0	0	0	26	0	3	0	0	0	0	9	0	0	2	22	31	0	0	0
10781.Cage47.male.Qa24	0	0	0	1	139	308	14	0	5469	0	0	1	1	0	0	0	0	0	0	150	0	0	0	69	0	0	5	0	2	0	0	37	0	6	6	2	3	0	0	0	0	0	0	0	13	0	0	11	3	0	0	1	0	0	0	2	0	0	0	0	0	0	2	0	0	0	3	7	0	0	1	0	0	0	3	0	14	0	0	0	0	0	0	8	0	0	3	1	13	0	0	2
10781.Cage47.male.Qa23	0	0	0	12	231	504	64	0	3988	0	9	37	3	0	0	0	0	0	0	182	0	0	0	532	0	0	0	0	4	0	0	303	0	27	61	12	0	4	0	13	0	0	0	0	114	0	0	64	11	0	0	3	0	1	1	1	0	0	0	0	0	0	5	0	0	4	1	13	0	0	20	0	0	0	0	0	10	0	0	1	0	0	0	13	0	0	3	28	21	0	0	0
10781.Cage20.male.Qa10	0	0	2	1	0	0	26	0	4604	0	3	0	2	0	0	1	0	0	0	0	0	0	0	582	0	0	0	0	5	0	0	592	0	69	23	2	15	1	0	70	0	1	0	0	53	0	4	23	34	0	2	3	2	0	0	1	0	0	0	0	0	0	11	0	0	2	1	18	0	0	4	1	1	0	4	0	92	5	0	0	0	0	0	11	0	0	0	18	10	1	0	0
10781.Cage2.male.WT1	0	8	0	4	0	0	574	0	4673	0	0	96	0	0	0	0	0	0	0	27	0	0	0	278	0	7	0	5	5	0	0	137	0	0	15	3	0	0	0	32	0	1	3	0	112	0	0	70	6	0	0	6	1	0	2	0	6	3	0	0	0	0	2	0	0	0	2	15	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	20	47	134	0	0
10781.Cage48.male.Qa29	0	0	0	1	444	537	24	0	4378	0	2	8	0	0	0	0	0	0	0	17	0	0	0	452	0	0	0	0	13	0	0	311	0	7	9	21	0	0	0	7	0	0	0	0	19	0	0	36	2	0	0	0	0	0	0	2	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
10781.Cage61.male.WT34	0	5	0	3	0	0	70	0	5505	0	0	74	0	0	0	0	0	0	0	48	0	0	0	145	0	3	0	0	1	0	2	114	1	0	60	5	1	0	0	22	0	0	0	0	27	0	0	8	20	0	0	5	0	0	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	151	0	0
10781.Cage18.male.WT31	0	0	0	2	0	0	142	0	3927	0	7	10	0	0	0	0	0	0	0	6	0	0	0	759	0	0	0	0	29	0	0	763	0	66	50	1	0	7	0	98	0	0	0	0	147	0	0	162	75	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	32	0	0	0
10781.Cage11.male.Qa7	0	0	0	0	171	505	80	0	5036	0	2	0	0	0	0	0	0	0	0	26	0	0	0	184	3	0	9	0	2	0	0	136	0	12	18	1	0	3	0	3	0	0	0	0	48	0	0	41	1	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	9	1	0	0
10781.Cage49.female.Qa17	0	0	1	9	164	345	114	0	4310	0	0	8	0	0	0	0	0	0	0	99	0	0	0	375	0	0	2	0	7	0	0	597	0	8	29	8	0	0	0	45	0	0	0	0	55	0	0	33	17	0	0	3	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0
